Date,Open,High,Low,Close,Volume
2020-12-23,35797.12856705873,35927.37734881678,35694.095904379465,35728.11679481156,46201400
2020-12-24,35783.91645395347,35876.27452471744,35722.67174933475,35873.35811021179,26457900
2020-12-28,36133.09480640317,36215.715325936166,36067.97252564967,36174.89302349789,39000400
2020-12-29,36389.05131041606,36407.54736090853,36098.9580186493,36160.286715463735,53680500
2020-12-30,36200.50486035887,36274.396296908875,36125.643198152284,36166.47575315554,49455300
2020-12-31,35993.18011895244,36272.0023655254,35939.93408699659,36196.48825328704,78520700
2021-01-04,36376.514748881724,36390.08551693234,35359.78381456444,35744.57188015664,110210800
2021-01-05,35638.29237131624,36064.2860315033,35633.44975478369,35951.00898742676,66426200
2021-01-06,35639.020718951026,36339.83049604594,35582.14670365208,36009.185746161034,107997700
2021-01-07,36377.16651936182,36744.709158216014,36358.789092246814,36667.33269268553,68766800
2021-01-08,37085.141570582695,37172.83804548991,36745.072774326574,37150.42847528541,71677200
2021-01-11,36924.93561230089,37191.719657300535,36912.231042102154,37007.02324016951,51034700
2021-01-12,37039.7298221813,37134.552729595525,36792.397884216654,37027.99629289424,52547700
2021-01-13,36886.50114975175,37097.86948953992,36804.680859583976,36993.64782946464,45303600
2021-01-14,37101.939197803826,37154.58210590117,36859.20169243627,36894.294981157174,49989100
2021-01-15,36721.483387550994,36805.31206056705,36427.10433669946,36622.058059722185,107160000
2021-01-19,36834.998906337845,36921.650301694266,36680.19763252545,36865.18011858687,51233300
2021-01-20,37174.10014123469,37533.055707790656,37133.13431152715,37445.26881025359,61836100
2021-01-21,37380.327263655156,37425.05085158492,37259.77473448159,37356.02212684206,47840100
2021-01-22,37144.977905855056,37327.66656467775,37105.13597787501,37206.198357006535,52860500
2021-01-25,37380.58189394152,37487.75140428226,36872.97471537114,37450.73088565911,70402000
2021-01-26,37543.95154352924,37586.81350918199,37361.78967590976,37386.142930357484,42665300
2021-01-27,36982.3379144412,36992.06507109221,36183.78792419455,36417.22484226152,123351100
2021-01-28,36797.68826568029,37342.2822744262,36751.73801565188,36921.86135692592,94198100
2021-01-29,36778.52468905279,36880.35356174407,36057.89395711898,36234.136581548955,126765100
2021-02-01,36730.09251390383,37085.87426259235,36401.829712645915,36976.78225649474,75817600
2021-02-02,37382.407594355274,37733.92997300483,37054.51896712114,37569.491348884534,64450700
2021-02-03,37709.912343992175,37834.153682531476,37516.6503800393,37651.736656189896,52427100
2021-02-04,37749.32184530827,38072.639508601096,37651.736037874085,38067.71208712831,47142600
2021-02-05,38476.1311403161,38502.89088366959,38271.95614361127,38427.56312867068,48669800
2021-02-08,38519.321251525485,38646.97109600737,38428.286447244755,38642.02466830845,38365200
2021-02-09,38483.46563263135,38609.899670020306,38440.0077002206,38546.68265132583,35551100
2021-02-10,38497.62493348641,38513.3338007938,38044.042251065766,38297.340620517265,59154400
2021-02-11,38425.926030840295,38470.124313766326,38117.53015883822,38373.87180735078,42913300
2021-02-12,38335.52562897956,38635.44324697335,38327.65722536166,38609.878437506966,50593300
2021-02-16,38978.610534964995,38999.39022034807,38738.18577060693,38814.36889206874,50972400
2021-02-17,38890.8044992255,39113.93604804242,38782.22394526579,39087.041704549454,52290600
2021-02-18,38719.60730263129,38911.42064282391,38535.743470117806,38831.91343401,59712800
2021-02-19,38889.147776870945,38919.89621628589,38639.18881515333,38686.800766675035,83241000
2021-02-22,38342.063798902665,38595.656498576514,38310.363955677574,38339.09212754178,67414200
2021-02-23,37912.9225453093,38335.75507308416,37473.33613398682,38192.838731453754,107284100
2021-02-24,38185.96437211192,38769.139714178826,38081.19117196217,38723.66982245725,72433900
2021-02-25,38831.51626596382,38977.72762268439,37873.68299391507,38027.850089097396,146670500
2021-02-26,38385.73012348487,38508.57049705281,37774.51514444274,37987.23953589704,152701600
2021-03-01,38554.464300703155,39087.40331770099,38052.524444753326,38953.41639363184,105348800
2021-03-02,39104.780112596825,39129.85885366826,38721.57621429654,38775.74715219438,79595300
2021-03-03,38666.82724942441,38771.061806659745,38217.806261200174,38228.83289359743,119940200
2021-03-04,38316.158726905785,38595.57448197388,37377.40215315469,37861.85775650246,183433000
2021-03-05,38560.16403795022,38995.977041011945,37767.59820919176,38881.44943068875,152039600
2021-03-08,39153.39994079351,39460.79565790312,38823.61095248428,38854.14581944118,123149200
2021-03-09,39462.89399011922,39878.13113077108,39407.6644977649,39597.8980286778,113633600
2021-03-10,39723.197201889256,39897.505825046275,39568.25654917422,39711.98269282351,109899400
2021-03-11,39928.725992751526,40276.87773202341,39878.84224141313,40061.06379181193,86245000
2021-03-12,39957.707376111095,40175.803272489335,39869.0420621064,40160.51668562484,64653600
2021-03-15,40396.08657692355,40637.8521251169,40160.47044532205,40609.16839495418,73427200
2021-03-16,40683.12286065958,40760.98905188414,40479.2286927456,40564.270843045786,73722500
2021-03-17,40383.98154284281,40751.45257494892,40258.07795851955,40663.424712246284,97959300
2021-03-18,40327.754722071666,40556.749282596684,39946.43510136094,40021.06424144702,115349100
2021-03-19,40002.73740069953,40176.13619782542,39722.63092891488,39961.69695081096,113624500
2021-03-22,39996.08351920799,40410.37093219348,39989.930999217286,40258.601470347494,73778600
2021-03-23,40153.79765147109,40312.60425405727,39820.813442984814,39906.876678586006,90686600
2021-03-24,39966.2783264067,40145.15553119241,39605.45757524236,39610.567104773596,97588600
2021-03-25,39551.31596290216,40019.60082605011,39338.176912207746,39932.50395055581,116128600
2021-03-26,40201.780128925806,40765.32398819469,40135.96655156709,40721.105147653725,114409100
2021-03-29,40785.97635537684,41028.99687986026,40621.550508404434,40928.6864146865,108107600
2021-03-30,40804.761026952256,40911.319651303,40659.92136440256,40836.83185466565,76262200
2021-03-31,41074.577401330076,41350.94338331828,41071.46062287713,41177.434260957416,112734200
2021-04-01,41559.49197549347,41796.29132272867,41536.54232914185,41790.02943420411,99682900
2021-04-05,42059.59321424683,42422.37477763852,42051.2548343248,42361.90959305316,91684800
2021-04-06,42114.38172925592,42267.99090934437,42077.015193923035,42151.745097127976,62021000
2021-04-07,41980.12578542957,42085.60754834079,41929.45363794724,42047.34464873467,55836300
2021-04-08,42208.58550806681,42275.84048674471,42105.115338513446,42269.63252918422,57863100
2021-04-09,42055.39028514386,42393.15963270461,42042.00257758603,42374.621114656795,61104600
2021-04-12,42449.575900121534,42561.161567127594,42382.41765542511,42531.20064684469,56704900
2021-04-13,42395.802642399336,42601.84255573813,42353.56408289454,42532.817801445024,56551000
2021-04-14,42354.74383505815,42470.677921487484,42153.65636879144,42213.16385627864,61659900
2021-04-15,42436.413345057226,42684.628873031084,42431.28620556214,42654.88332564291,60229800
2021-04-16,42715.85967567879,42783.427378054104,42560.2511977481,42716.884422817966,82037300
2021-04-19,42626.27313549364,42675.42457469185,42373.33760431451,42518.74811206455,78498500
2021-04-20,42143.51558014831,42263.660150891395,41805.47885922712,41966.35314168851,81851800
2021-04-21,41912.72113088383,42399.56896225673,41897.44098877257,42377.161609840114,66793000
2021-04-22,42322.002933728996,42412.56993382648,41837.612493540975,41953.620115824044,97582800
2021-04-23,41990.95882607892,42538.132430821395,41982.8237886522,42384.55682919081,73209200
2021-04-26,42414.85867000537,42494.11206640525,42350.845715066636,42432.130136727355,52182400
2021-04-27,42593.76587731301,42615.17048308236,42427.64224997322,42551.979931583395,51303100
2021-04-28,42797.19215984813,42920.112035673454,42703.97849377735,42755.19458770752,51238900
2021-04-29,42957.296730821,42998.176670396526,42560.75476716557,42930.72336657415,78544300
2021-04-30,42839.33225001275,42932.67791190017,42707.00673696258,42805.48000856768,85527000
2021-05-03,43173.69256197127,43215.895962696784,42992.530498462474,43047.085501097376,68128300
2021-05-04,42751.031833153815,42805.489002107104,42298.93416732108,42704.79325346905,101591200
2021-05-05,42980.771613999386,43006.516002273376,42751.13053925027,42812.91769963293,60162200
2021-05-06,42778.07076620124,43125.78519934959,42556.89241442135,43111.38447970594,74321400
2021-05-07,43128.90382275001,43429.8573293985,43053.92091646382,43357.95574065251,67733800
2021-05-10,43206.762793121496,43231.30528100151,42727.14191031676,42740.436798207,81852400
2021-05-11,42351.314769099146,42573.78300418449,42039.65086959663,42465.11127919005,116888000
2021-05-12,42109.635607349956,42248.89705728226,41369.28806476379,41513.671351076104,134811000
2021-05-13,42047.51917745194,42592.90657012363,42042.35263156522,42379.08911588602,106394000
2021-05-14,42624.13042402105,43065.62804013867,42621.03593959968,42971.7578153566,82201600
2021-05-17,42808.32557790965,42911.38131846264,42599.119405375954,42821.72018237179,65129200
2021-05-18,42783.98029847528,42810.73415373382,42369.31124258737,42386.80487259268,59810200
2021-05-19,41726.923330544705,42150.42455439359,41563.876720640284,42130.94107596157,106467100
2021-05-20,42384.43174072208,42881.5602878796,42371.054155062484,42742.6111785057,78022200
2021-05-21,42744.09439041513,42880.46874379877,42495.95953027526,42546.201066182926,76578700
2021-05-24,42815.47975205526,43121.2031458484,42788.80499537452,43003.22370265587,51376700
2021-05-25,43095.30987519033,43134.27075997619,42817.4616957918,42881.02813775372,57451400
2021-05-26,42926.28707036883,43002.12213518689,42812.53447314174,42946.78455530852,43088600
2021-05-27,43205.14210041552,43261.696114241626,43083.802956446256,43114.653167850345,56707700
2021-05-28,43540.784518702996,43569.74469752694,43418.73827626088,43444.59569151164,58520200
2021-06-01,43580.49274556237,43595.96191707079,43232.938387203736,43281.41055615619,54216600
2021-06-02,43353.6056214831,43442.30079300347,43242.22442759592,43349.479459534865,49097100
2021-06-03,43133.86172471438,43354.7682180619,42971.79285349156,43228.82981148269,58138800
2021-06-04,43699.153475071194,43924.53137126021,43500.780229275675,43891.29536609282,55938800
2021-06-07,43631.91537349126,43651.532899973274,43487.367665916165,43590.61647859891,51555000
2021-06-08,43548.914546152126,43559.207749826994,43261.75395220518,43463.487551844686,47134300
2021-06-09,43633.8383546194,43642.08886935138,43451.3358359543,43476.08108685142,48436300
2021-06-10,43667.33025839622,43839.74615909159,43521.75834421337,43734.43707397487,51020100
2021-06-11,43715.0456307336,43738.74578725475,43572.83211190574,43726.37994125672,45570800
2021-06-14,43858.67381197662,43955.809408356574,43721.2390211892,43944.44402009109,42358500
2021-06-15,44094.00968090435,44098.15333063656,43899.15059838268,43996.58013964352,51508500
2021-06-16,44029.3291361186,44054.21340924402,43540.95629006602,43768.03161099088,80386100
2021-06-17,43994.86948314218,44135.71895741699,43749.68199407147,44026.1686587485,90949700
2021-06-18,43483.98821597188,43561.136378032876,43234.818869559516,43257.75523958169,118676300
2021-06-21,43404.915882946996,43848.54681133687,43314.3159165697,43827.71784474375,72822000
2021-06-22,43895.48203404905,44224.03258290299,43815.16748489935,44131.20230740356,57700300
2021-06-23,44251.52453420443,44341.45024762909,44180.42003645681,44189.83064429532,49445400
2021-06-24,44573.027728910434,44642.26211959356,44544.70136764325,44595.0568532187,45110300
2021-06-25,44642.356728112456,44767.091441091805,44605.6694833271,44716.77723120176,58129500
2021-06-28,44735.51015860085,44785.77625982691,44601.461895393535,44766.92647186714,53159600
2021-06-29,44721.32176332447,44792.393491153045,44642.93298390095,44702.50922177825,35970500
2021-06-30,44623.83672949957,44787.83043728114,44620.703233897395,44712.62335514277,64827900
2021-07-01,45035.94874856557,45217.618455007585,45028.59722875436,45199.76522184792,53441000
2021-07-02,45512.71494448509,45768.9188978054,45391.46322046375,45728.85344648617,57697700
2021-07-06,45466.281209582674,45490.38961526093,45071.13302124987,45377.18854362053,68710400
2021-07-07,45325.02834527935,45439.99815434819,45100.316512328616,45408.64101208281,63549500
2021-07-08,44828.34789992793,45136.76754147446,44696.61564494508,45052.083432005486,97595200
2021-07-09,44879.5211602432,45222.96810239868,44690.676323007414,45189.7639881887,76238600
2021-07-12,45350.77818628435,45550.75086740533,45302.869289796436,45522.6278715767,52889600
2021-07-13,45480.48431640387,45647.29399485173,45383.52732426173,45412.71877936786,52911300
2021-07-14,45713.02313646795,45767.370793521346,45452.792265910364,45591.79022612423,64130400
2021-07-15,45191.293759641645,45266.12595497936,44974.073274849405,45185.05800767988,55126400
2021-07-16,45231.13732282734,45236.32299443486,44703.107419441454,44746.6759253405,75874700
2021-07-19,44251.08221068612,44793.07217252005,43812.921719175756,44124.41013014643,147987000
2021-07-20,44061.35515934967,44759.00234325051,43973.37258685619,44618.22959549725,99608200
2021-07-21,44908.43076510136,45153.57257516191,44770.28113655664,45137.98909672117,64724400
2021-07-22,45295.338762462954,45397.44560934571,45185.94106764005,45370.35532393353,47878500
2021-07-23,45537.44626961924,45826.79086694204,45461.46929209071,45789.32329056552,63766600
2021-07-26,45891.46853668193,46071.14435180478,45886.24668140664,46070.09870557138,43719200
2021-07-27,45853.54195899049,45856.66884920384,45444.943612301184,45759.73207162321,67397100
2021-07-28,45623.48381228878,45687.81773164809,45377.56078721281,45535.28275617957,52472400
2021-07-29,45673.34309036641,45878.9552174991,45672.303620919745,45759.53348835698,47435300
2021-07-30,45275.53366117639,45497.82162038618,45261.057540796915,45337.56831740588,68951200
2021-08-02,45650.36066917504,45711.52600923544,45325.87083635271,45365.26621288154,58783300
2021-08-03,45272.32584674555,45565.57746360671,45030.70310224396,45552.15345260501,58053900
2021-08-04,45295.16199483975,45433.17498170981,45187.018451915705,45212.76721386518,46732200
2021-08-05,45564.28812633044,45732.99925240796,45529.0973329576,45723.68432110409,38969700
2021-08-06,45852.035949289755,45939.15547371974,45820.91979871132,45892.48283040477,46930000
2021-08-09,46101.35954372532,46136.784878714585,45981.53790308258,46066.977159088485,41222600
2021-08-10,46136.64643694554,46223.16550853929,46060.55495255247,46143.943839336745,43339300
2021-08-11,46385.24208135549,46391.5126442723,46259.824444013466,46381.06064290996,44034300
2021-08-12,46270.4394898827,46441.49624879412,46170.31048978822,46425.84840683639,38909400
2021-08-13,46488.1160662235,46524.63197658469,46433.86594880747,46522.546535719186,39470300
2021-08-16,46050.29844398502,46317.56758658634,45878.33330267136,46303.06617830973,73740000
2021-08-17,45882.97642566374,45957.341182917,45532.84459291826,45862.32147486135,92673900
2021-08-18,45851.23687116877,46024.10165067527,45433.05465819381,45459.96537318779,89351900
2021-08-19,45284.4895804377,45789.99449864809,45268.920329254885,45657.1284413517,92812200
2021-08-20,45664.75105006184,46025.726989454306,45610.80978789641,45989.42110120459,72008700
2021-08-23,46206.41833007251,46525.076883249516,46027.88680145754,46424.39334965311,54973000
2021-08-24,46429.514919463545,46488.59290122996,46372.51184700427,46429.514919463545,38744700
2021-08-25,46472.27370859827,46606.03591974287,46430.79381591592,46549.00581401191,40529700
2021-08-26,46622.183624550344,46648.16509238817,46367.56714267923,46377.96036412753,57829600
2021-08-27,46497.75158292033,46864.84991920642,46491.51220287574,46823.25299436181,77235100
2021-08-30,46820.14294823667,47038.16761881926,46793.1484821712,46950.958384259146,48357400
2021-08-31,46974.320505629454,47011.72140160851,46848.60771106577,46915.099249687046,59300200
2021-09-01,47066.90174920412,47124.10128419299,46961.859256140524,46987.859621839605,48721400
2021-09-02,47163.07193955524,47239.0185574099,47016.376221129685,47149.54632951925,42501000
2021-09-03,46959.16720457712,47130.5958903335,46914.489275137836,47073.450881300494,47170500
2021-09-07,46981.53966754025,46991.9181456123,46777.09600108154,46851.816609306734,51671500
2021-09-08,46995.47268294256,47076.77058294986,46783.88630207926,46997.55610265792,56181900
2021-09-09,46942.453282973234,47137.22176766464,46736.22614583532,46763.30734385038,57970400
2021-09-10,46791.61110158225,46838.292920970394,46197.17060716797,46210.65752141643,89948200
2021-09-13,46599.4301100384,46628.51307883457,46128.904127683534,46385.45870484505,83738600
2021-09-14,46578.88031506683,46601.74787429194,46069.560865509084,46168.307864909526,78197100
2021-09-15,46099.535306433696,46492.494765403295,45977.19012489464,46437.54290154902,78792200
2021-09-16,46237.4472881708,46344.94511619732,45896.339311363234,46221.94309705775,77786700
2021-09-17,46269.99719172544,46316.793584063285,45864.40941585515,45903.92848519329,118425000
2021-09-20,45338.00866769741,45513.15473475277,44710.39715504331,45250.43563416973,166445500
2021-09-21,45289.038659207785,45432.21116662392,44930.07206537059,44988.170595027506,92526100
2021-09-22,45120.18250283636,45532.013318324614,44882.19174058844,45307.471626697574,102350100
2021-09-23,45794.01904128582,46318.7484810305,45767.99083939549,46140.71329246578,76396000
2021-09-24,46170.47860616667,46508.30742167314,46146.42161707481,46428.817537588766,62094800
2021-09-27,46497.63548517334,46627.84170057279,46402.079786783004,46479.78628700995,61371100
2021-09-28,46253.37955757082,46290.19860067729,45543.31039456954,45625.36270277063,130436300
2021-09-29,46012.69742609467,46208.29881996849,45871.019433260415,45934.4581591962,82329200
2021-09-30,46269.094014470305,46348.68169711154,45500.808621004915,45539.01239265688,140506000
2021-10-01,45540.19341563941,46073.80846732614,45143.94365705358,45884.66434631497,129240100
2021-10-04,45542.63866520443,45643.609898369104,44844.24654542278,45084.058440142544,128570000
2021-10-05,45260.92475656616,45813.22082472693,45171.507961490744,45561.796284071635,90682500
2021-10-06,45370.07669095935,45988.371079926364,45187.23291303443,45965.11887848936,113032200
2021-10-07,46303.23724057619,46650.7283512908,46283.16897299081,46331.75377821317,72437500
2021-10-08,46522.103005077515,46565.50482569343,46279.68921890722,46350.611702703405,74557400
2021-10-11,46528.490465922994,46858.43511599034,46258.14834318594,46265.59947112575,65233300
2021-10-12,46831.66592431934,46877.88731372289,46521.0083248505,46611.3024159316,71181200
2021-10-13,46782.4495788437,46926.65677984079,46441.30359974212,46833.02998610772,72974000
2021-10-14,47162.00179667582,47546.53486032423,47108.296317903194,47529.348713766325,70236800
2021-10-15,47995.746039429796,48158.700609925574,47924.52092835235,48116.61169701256,66260200
2021-10-18,48117.80522784064,48505.8068859007,48041.93737428651,48466.7914006568,62213200
2021-10-19,48637.703191285735,48831.63622480794,48567.277071770906,48824.05467119068,46996800
2021-10-20,48987.474494853726,49161.21655886905,48974.444419977066,49126.46748329513,49571600
2021-10-21,48991.01761777796,49214.4086776976,48941.13504472577,49188.38356295717,41305400
2021-10-22,48906.95795662071,49073.17324218496,48682.45879023169,48905.87758855569,58845100
2021-10-25,48950.977708329076,49125.5404121288,48747.3223167041,49087.82547636889,45214500
2021-10-26,49309.401226771595,49448.52642892755,49132.52428416781,49175.66395827849,56075100
2021-10-27,49411.54542292426,49488.40329146249,49131.170297076875,49139.83229283476,72438000
2021-10-28,49126.489596759995,49443.60197119879,49125.41322246904,49434.9745185487,51437900
2021-10-29,49101.56487448563,49499.013480896196,49068.17516821573,49465.62377462629,70162400
2021-11-01,49849.264349761965,49892.5859298006,49621.84257942176,49821.10928870388,48433600
2021-11-02,49778.65037668403,49996.05851433859,49763.50601048157,49960.36296592676,48908400
2021-11-03,49837.73624618081,50253.681604539044,49786.958449751946,50207.22623464861,52509800
2021-11-04,50324.021041326065,50501.372198009,50284.00977553478,50491.63999553304,52847100
2021-11-05,50644.27111953335,50792.11974791674,50389.583644478895,50563.33180092089,66390600
2021-11-08,50528.40099034086,50585.416085398814,50367.037142106376,50445.565447155386,50405200
2021-11-09,50389.19577420561,50416.03737214935,50019.85512437473,50180.90471203718,51149100
2021-11-10,49836.69781568026,50029.375703889906,49457.77084220415,49626.8960529645,69429700
2021-11-11,50235.02436753811,50243.664896615206,50077.36931354229,50079.52779811341,34848500
2021-11-12,50286.15677062342,50582.389097597545,50176.96019780937,50518.60201329086,53466700
2021-11-15,50639.17981311613,50657.54741913248,50378.76541191017,50508.43015808053,46980500
2021-11-16,50545.03884212436,50906.42222398661,50536.38439611165,50775.50267802784,48857500
2021-11-17,51088.45795685721,51109.155039457386,50922.88462035431,50994.779224497266,47858300
2021-11-18,50796.986761589724,50880.34426041573,50483.05155863563,50850.03334365413,50625600
2021-11-19,50877.98945178784,51022.084759763704,50757.732590200554,50799.98714565766,57315600
2021-11-22,50952.38860405058,51239.12969987281,50569.34397487708,50593.14908295311,72762000
2021-11-23,50844.068682118756,51048.65559435431,50542.63143351663,50949.62668168708,73206500
2021-11-24,50872.917250800725,51256.05340771513,50777.95267577363,51241.862686176784,61858800
2021-11-26,50435.29728241153,50605.47278366756,49936.76875404401,50067.674522274174,112669600
2021-11-29,50030.10302989459,50298.541985231306,49777.83450138257,50087.24073135224,86268800
2021-11-30,49844.16452706348,50063.17663343797,49121.314936629286,49149.36681874283,148559600
2021-12-01,49584.323939221584,49909.77328555374,48365.230356579166,48387.78534315457,131939200
